"X","id","Gender","Customer.Type","Age","Type.of.Travel","Class","Flight.Distance","Inflight.wifi.service","Departure.Arrival.time.convenient","Ease.of.Online.booking","Gate.location","Food.and.drink","Online.boarding","Seat.comfort","Inflight.entertainment","On.board.service","Leg.room.service","Baggage.handling","Checkin.service","Inflight.service","Cleanliness","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","satisfaction"
30090,64126,"Female","Loyal Customer",52,"Personal Travel","Eco",2311,1,5,1,3,3,4,5,2,2,1,2,1,2,1,0,0,"neutral or dissatisfied"
28250,54762,"Male","disloyal Customer",26,"Business travel","Eco Plus",787,3,3,3,3,3,3,5,3,3,5,4,2,4,3,0,0,"neutral or dissatisfied"
43906,110368,"Female","Loyal Customer",52,"Business travel","Business",919,3,3,3,3,4,4,4,4,4,4,4,5,4,3,0,0,"satisfied"
71051,114897,"Male","Loyal Customer",53,"Business travel","Business",446,4,4,4,4,5,4,5,4,4,4,4,4,4,3,0,0,"satisfied"
72702,90120,"Female","Loyal Customer",41,"Business travel","Business",1084,5,5,2,5,5,5,4,4,4,4,4,4,4,4,0,0,"satisfied"
102375,14396,"Male","Loyal Customer",60,"Personal Travel","Eco",789,2,2,2,1,4,2,4,4,2,4,2,1,1,4,0,0,"neutral or dissatisfied"
47814,70863,"Female","disloyal Customer",44,"Business travel","Eco",361,3,2,3,3,2,3,2,2,2,1,3,4,3,2,0,9,"neutral or dissatisfied"
34083,50883,"Male","Loyal Customer",67,"Personal Travel","Eco",266,2,0,2,3,1,2,1,1,3,2,4,5,4,1,0,0,"neutral or dissatisfied"
50153,26199,"Female","Loyal Customer",30,"Business travel","Business",3500,1,1,1,1,1,2,1,1,4,1,4,1,3,1,18,24,"neutral or dissatisfied"
46536,6997,"Male","Loyal Customer",52,"Business travel","Business",3454,3,5,5,5,3,3,3,4,3,3,3,3,3,3,88,138,"neutral or dissatisfied"
103228,28585,"Female","Loyal Customer",16,"Personal Travel","Eco",2562,2,4,2,3,5,2,4,5,5,1,3,3,4,5,0,0,"neutral or dissatisfied"
94262,59842,"Male","Loyal Customer",47,"Business travel","Business",1917,5,5,5,5,5,5,5,5,5,5,5,4,5,3,8,2,"satisfied"
78367,32040,"Female","Loyal Customer",42,"Business travel","Business",201,3,3,3,3,1,3,1,5,5,5,3,4,5,3,0,0,"satisfied"
87142,72273,"Male","Loyal Customer",25,"Business travel","Business",2551,2,5,5,5,2,2,2,2,1,5,3,4,4,2,12,6,"neutral or dissatisfied"
70141,76408,"Male","Loyal Customer",52,"Personal Travel","Business",405,2,5,2,4,3,4,4,3,3,2,3,4,3,4,6,0,"neutral or dissatisfied"
91476,129403,"Female","Loyal Customer",41,"Business travel","Business",236,4,4,4,4,3,5,5,4,4,4,4,3,4,5,0,0,"satisfied"
45078,93781,"Male","Loyal Customer",62,"Personal Travel","Eco",1865,3,5,3,4,5,3,5,5,2,4,5,4,2,5,0,0,"neutral or dissatisfied"
12296,50028,"Male","Loyal Customer",26,"Business travel","Eco",109,1,2,3,2,1,1,3,1,3,5,3,2,4,1,0,0,"neutral or dissatisfied"
27486,122459,"Female","Loyal Customer",41,"Business travel","Business",1636,1,1,1,1,4,5,5,5,5,5,5,3,5,5,0,0,"satisfied"
37860,19756,"Male","disloyal Customer",22,"Business travel","Eco",462,3,1,4,2,1,4,1,1,1,1,3,3,2,1,35,30,"neutral or dissatisfied"
68968,70193,"Female","Loyal Customer",17,"Business travel","Business",258,2,3,3,3,2,2,2,2,4,5,3,4,3,2,0,0,"neutral or dissatisfied"
84302,42324,"Female","Loyal Customer",34,"Personal Travel","Eco",784,2,4,2,4,3,2,3,3,3,5,4,4,4,3,0,0,"neutral or dissatisfied"
89347,7509,"Female","disloyal Customer",64,"Business travel","Business",762,2,2,2,2,5,2,5,5,5,4,4,4,4,5,0,0,"satisfied"
67290,48263,"Female","disloyal Customer",28,"Personal Travel","Eco",236,3,4,0,3,3,0,3,3,3,5,4,2,3,3,9,0,"neutral or dissatisfied"
11973,83174,"Female","Loyal Customer",44,"Business travel","Business",3620,3,3,3,3,5,5,5,3,3,3,3,3,3,3,0,0,"satisfied"
49928,119044,"Male","Loyal Customer",41,"Business travel","Business",2279,4,1,4,4,3,4,5,5,5,5,5,4,5,5,0,0,"satisfied"
89234,69582,"Male","Loyal Customer",65,"Personal Travel","Eco",2475,2,1,2,3,2,5,5,3,1,4,4,5,3,5,0,0,"neutral or dissatisfied"
72917,120422,"Male","Loyal Customer",51,"Business travel","Eco",449,1,3,3,3,1,2,2,2,1,3,3,2,2,2,145,166,"neutral or dissatisfied"
61880,64629,"Male","disloyal Customer",24,"Business travel","Eco",247,4,5,4,4,2,4,2,2,5,5,5,5,5,2,0,0,"satisfied"
37100,79395,"Male","Loyal Customer",15,"Business travel","Business",1783,2,2,2,2,5,5,5,5,3,2,4,4,4,5,0,0,"satisfied"
102265,120607,"Male","Loyal Customer",28,"Business travel","Business",3625,5,5,5,5,5,5,5,5,3,5,4,4,5,5,0,0,"satisfied"
65065,52331,"Male","Loyal Customer",49,"Business travel","Business",3036,2,5,5,5,5,4,3,2,2,2,2,1,2,3,0,14,"neutral or dissatisfied"
10690,106902,"Female","Loyal Customer",39,"Personal Travel","Eco",577,2,2,2,2,4,2,4,4,3,5,2,4,3,4,6,0,"neutral or dissatisfied"
53410,72569,"Male","Loyal Customer",44,"Business travel","Business",3113,2,2,2,2,4,5,5,4,4,4,4,1,4,1,3,0,"satisfied"
44208,92407,"Male","disloyal Customer",23,"Business travel","Eco",833,5,5,5,3,3,5,3,3,4,3,3,4,5,3,0,0,"satisfied"
84249,123287,"Female","Loyal Customer",65,"Personal Travel","Eco",507,1,5,1,3,3,4,4,5,5,1,5,3,5,3,0,18,"neutral or dissatisfied"
102889,19511,"Male","Loyal Customer",14,"Personal Travel","Eco",350,2,4,2,1,5,2,5,5,3,4,5,4,4,5,0,8,"neutral or dissatisfied"
55640,121281,"Female","Loyal Customer",15,"Personal Travel","Eco Plus",2075,3,5,3,3,5,3,5,5,3,2,4,3,5,5,2,0,"neutral or dissatisfied"
15348,46118,"Female","disloyal Customer",36,"Business travel","Business",516,4,4,4,3,4,4,4,4,2,5,4,2,4,4,1,7,"neutral or dissatisfied"
51038,64982,"Male","Loyal Customer",56,"Business travel","Business",3732,3,3,3,3,4,4,2,5,5,5,5,4,5,3,0,0,"satisfied"
81097,99132,"Female","Loyal Customer",58,"Personal Travel","Eco",237,2,4,2,1,2,4,4,2,2,2,1,5,2,5,33,27,"neutral or dissatisfied"
58641,28878,"Female","disloyal Customer",30,"Business travel","Eco",697,1,1,1,2,1,1,1,1,3,5,1,3,1,1,0,6,"neutral or dissatisfied"
44999,95545,"Male","Loyal Customer",42,"Personal Travel","Eco Plus",277,3,1,3,2,4,3,4,4,1,5,3,2,2,4,2,14,"neutral or dissatisfied"
69702,109137,"Male","Loyal Customer",58,"Business travel","Business",2203,1,3,3,3,3,2,3,1,1,1,1,2,1,2,30,36,"neutral or dissatisfied"
54933,38354,"Male","disloyal Customer",11,"Business travel","Business",1173,2,3,2,3,3,2,2,3,3,5,4,2,4,3,0,17,"neutral or dissatisfied"
27180,99463,"Female","Loyal Customer",40,"Business travel","Business",283,4,4,4,4,2,5,4,4,4,4,4,4,4,4,30,31,"satisfied"
100310,92087,"Male","Loyal Customer",55,"Business travel","Business",1576,1,5,5,5,1,4,3,1,1,1,1,3,1,3,0,0,"neutral or dissatisfied"
31464,40171,"Female","Loyal Customer",67,"Business travel","Eco",463,4,1,5,5,1,5,3,4,4,4,4,4,4,1,0,0,"satisfied"
27220,127605,"Female","Loyal Customer",41,"Business travel","Business",1773,4,4,4,4,3,3,4,4,4,5,4,4,4,3,0,0,"satisfied"
17359,61000,"Female","Loyal Customer",29,"Business travel","Business",3072,3,4,2,2,3,3,3,3,4,2,3,2,3,3,3,10,"neutral or dissatisfied"
43804,30942,"Female","disloyal Customer",20,"Business travel","Eco",1024,4,4,4,1,4,4,4,4,1,2,5,4,3,4,25,33,"satisfied"
51042,27243,"Male","Loyal Customer",59,"Personal Travel","Eco",1024,3,5,3,3,4,3,4,4,5,3,4,5,5,4,0,0,"neutral or dissatisfied"
23227,3496,"Female","Loyal Customer",31,"Personal Travel","Eco",1080,1,5,1,2,4,1,1,4,3,4,5,3,5,4,6,0,"neutral or dissatisfied"
69293,35030,"Female","disloyal Customer",28,"Business travel","Business",718,4,4,4,2,1,4,1,1,4,5,4,4,4,1,0,0,"satisfied"
76282,19377,"Male","Loyal Customer",18,"Business travel","Business",2720,1,1,1,1,4,4,4,5,1,5,3,4,2,4,133,122,"satisfied"
98865,124481,"Female","Loyal Customer",58,"Business travel","Business",930,1,1,1,1,3,5,5,4,4,5,4,5,4,5,0,0,"satisfied"
91910,36924,"Female","Loyal Customer",55,"Business travel","Business",1968,4,4,4,4,2,5,4,5,5,5,5,4,5,4,0,6,"satisfied"
63410,93529,"Male","Loyal Customer",79,"Business travel","Business",2032,3,4,4,4,4,3,3,3,3,3,3,2,3,2,2,8,"neutral or dissatisfied"
485,21707,"Female","Loyal Customer",68,"Personal Travel","Eco",746,3,5,3,2,5,5,5,2,2,3,2,4,2,3,27,37,"neutral or dissatisfied"
32623,105578,"Female","Loyal Customer",28,"Business travel","Business",577,2,4,4,4,2,2,2,2,1,4,3,3,3,2,6,14,"neutral or dissatisfied"
55279,35039,"Male","Loyal Customer",54,"Business travel","Business",2052,1,1,1,1,3,4,5,4,4,4,4,5,4,4,0,0,"satisfied"
36985,52677,"Female","Loyal Customer",68,"Personal Travel","Eco",160,1,4,1,5,5,5,5,3,3,1,1,3,3,5,0,0,"neutral or dissatisfied"
53822,16973,"Male","Loyal Customer",32,"Business travel","Business",3170,5,5,5,5,4,5,4,4,2,5,3,1,2,4,0,0,"satisfied"
45263,53486,"Female","Loyal Customer",57,"Business travel","Eco",788,4,3,5,3,2,2,3,4,4,4,4,5,4,1,0,0,"satisfied"
67905,80128,"Male","Loyal Customer",27,"Business travel","Business",2475,1,1,1,1,5,5,5,3,4,4,5,5,4,5,0,19,"satisfied"
54647,89358,"Female","Loyal Customer",11,"Personal Travel","Eco",1587,3,5,3,2,2,3,2,2,3,5,4,4,5,2,15,6,"neutral or dissatisfied"
95317,29421,"Female","Loyal Customer",34,"Business travel","Eco Plus",2409,3,1,1,1,3,3,3,4,5,4,3,3,3,3,0,8,"neutral or dissatisfied"
67993,47532,"Female","Loyal Customer",61,"Personal Travel","Eco",599,1,2,1,3,4,3,4,5,5,1,5,3,5,3,0,0,"neutral or dissatisfied"
38827,54538,"Female","Loyal Customer",19,"Personal Travel","Eco",925,3,5,2,3,4,2,2,4,3,3,4,4,4,4,0,0,"neutral or dissatisfied"
22897,31663,"Female","disloyal Customer",22,"Business travel","Eco",967,3,3,3,4,4,3,4,4,2,4,5,4,5,4,1,0,"neutral or dissatisfied"
42364,69415,"Male","Loyal Customer",66,"Business travel","Business",3915,1,1,1,1,1,3,5,5,5,4,5,1,5,4,62,70,"satisfied"
88435,1106,"Male","Loyal Customer",14,"Personal Travel","Eco",102,2,3,2,3,1,2,1,1,5,5,3,1,2,1,0,3,"neutral or dissatisfied"
74987,83153,"Male","disloyal Customer",47,"Business travel","Business",1086,5,5,5,1,2,5,2,2,5,5,4,4,5,2,0,37,"satisfied"
16015,88792,"Female","disloyal Customer",49,"Business travel","Business",240,5,5,5,2,3,5,3,3,5,2,4,5,5,3,10,0,"satisfied"
4630,33781,"Female","Loyal Customer",19,"Business travel","Business",3197,5,5,5,5,5,5,5,5,4,2,4,4,2,5,0,0,"satisfied"
8808,30564,"Female","Loyal Customer",25,"Business travel","Business",3716,5,5,5,5,5,5,5,5,5,1,5,5,5,5,0,0,"satisfied"
97695,82313,"Male","Loyal Customer",60,"Business travel","Business",3879,2,5,5,5,3,2,1,2,2,2,2,3,2,1,0,0,"neutral or dissatisfied"
7383,83738,"Female","Loyal Customer",54,"Personal Travel","Business",1183,2,4,2,2,4,3,5,1,1,2,1,3,1,4,0,0,"neutral or dissatisfied"
56826,30383,"Female","Loyal Customer",28,"Business travel","Eco",775,4,3,4,4,4,4,4,4,2,4,5,1,2,4,0,7,"satisfied"
32301,44575,"Male","disloyal Customer",18,"Business travel","Eco",157,1,2,1,3,4,1,4,4,2,5,4,2,4,4,43,78,"neutral or dissatisfied"
76873,12290,"Female","disloyal Customer",23,"Business travel","Eco",190,0,2,0,3,3,0,4,3,3,5,1,5,4,3,81,76,"satisfied"
12614,34657,"Female","Loyal Customer",44,"Business travel","Business",3885,5,5,5,5,3,4,4,4,4,5,4,4,4,4,0,0,"satisfied"
76169,85733,"Female","disloyal Customer",24,"Business travel","Eco",666,1,0,1,3,5,1,5,5,3,4,5,4,5,5,4,0,"neutral or dissatisfied"
38486,86015,"Male","disloyal Customer",22,"Business travel","Eco",528,2,3,2,3,4,2,4,4,2,4,4,4,3,4,0,0,"neutral or dissatisfied"
42219,60054,"Male","Loyal Customer",22,"Personal Travel","Eco Plus",997,3,4,2,2,2,4,4,3,5,4,4,4,5,4,437,429,"neutral or dissatisfied"
100404,106725,"Male","Loyal Customer",45,"Business travel","Business",829,1,1,1,1,5,4,5,3,3,3,3,4,3,3,5,9,"satisfied"
83723,7790,"Male","disloyal Customer",35,"Business travel","Business",710,4,4,4,4,2,4,2,2,4,5,5,4,4,2,0,0,"neutral or dissatisfied"
59222,52195,"Male","Loyal Customer",34,"Business travel","Business",1856,5,5,5,5,3,4,3,4,4,5,4,5,4,3,27,16,"satisfied"
31796,36603,"Female","Loyal Customer",19,"Business travel","Business",3699,3,1,1,1,3,3,3,3,1,3,2,1,2,3,46,52,"neutral or dissatisfied"
2880,82329,"Female","Loyal Customer",29,"Personal Travel","Eco",456,1,5,1,3,2,1,1,2,4,5,5,4,5,2,53,69,"neutral or dissatisfied"
40930,25527,"Female","Loyal Customer",39,"Personal Travel","Eco",481,3,2,3,4,5,3,5,5,1,3,4,1,3,5,7,0,"neutral or dissatisfied"
26147,84020,"Male","Loyal Customer",38,"Personal Travel","Eco",304,1,5,1,4,1,1,1,1,3,5,5,5,4,1,0,0,"neutral or dissatisfied"
36628,55349,"Male","disloyal Customer",25,"Business travel","Business",594,2,0,2,3,4,2,4,4,3,4,4,5,5,4,6,22,"neutral or dissatisfied"
9040,113104,"Female","Loyal Customer",65,"Personal Travel","Eco",479,2,4,2,4,3,4,4,4,4,2,4,2,4,1,0,0,"neutral or dissatisfied"
8274,7796,"Female","Loyal Customer",31,"Business travel","Business",650,3,3,3,3,3,3,3,3,2,2,3,2,3,3,0,10,"neutral or dissatisfied"
79142,11428,"Female","Loyal Customer",17,"Business travel","Business",1709,5,5,1,5,5,5,5,5,5,3,5,4,5,5,0,0,"satisfied"
62676,81563,"Female","Loyal Customer",55,"Business travel","Eco",936,2,1,1,1,2,4,4,2,2,2,2,3,2,2,0,0,"neutral or dissatisfied"
92740,25326,"Male","Loyal Customer",18,"Business travel","Business",3926,5,5,5,5,3,3,3,3,5,3,1,5,5,3,0,0,"satisfied"
41234,89227,"Male","Loyal Customer",67,"Personal Travel","Eco",1947,2,2,2,3,3,2,3,3,4,2,2,2,3,3,25,26,"neutral or dissatisfied"
35517,64606,"Female","Loyal Customer",54,"Business travel","Business",190,3,3,3,3,2,4,5,4,4,4,4,3,4,5,0,0,"satisfied"
54175,104960,"Male","Loyal Customer",46,"Business travel","Business",314,0,0,0,3,3,4,5,4,4,4,4,4,4,3,0,1,"satisfied"
37564,15835,"Female","Loyal Customer",19,"Personal Travel","Eco",1148,2,3,2,4,4,2,4,4,3,4,4,2,4,4,0,0,"neutral or dissatisfied"
45277,40601,"Male","Loyal Customer",67,"Personal Travel","Eco",391,5,4,5,3,3,5,3,3,3,5,4,3,4,3,0,0,"satisfied"
11697,101667,"Male","disloyal Customer",19,"Business travel","Eco",2106,3,3,3,3,2,3,2,2,2,1,4,4,3,2,13,43,"neutral or dissatisfied"
30261,49940,"Female","disloyal Customer",40,"Business travel","Business",250,3,3,3,4,1,3,1,1,1,1,3,4,4,1,0,0,"neutral or dissatisfied"
38495,96831,"Female","Loyal Customer",67,"Business travel","Eco",781,2,1,1,1,3,3,2,2,2,2,2,1,2,4,23,28,"neutral or dissatisfied"
40835,102288,"Male","Loyal Customer",48,"Business travel","Business",2875,1,5,5,5,1,3,3,1,1,1,1,3,1,3,0,0,"neutral or dissatisfied"
9635,13277,"Female","Loyal Customer",66,"Personal Travel","Eco",657,3,1,3,3,2,4,4,1,1,3,1,2,1,4,0,0,"neutral or dissatisfied"
50123,16217,"Female","disloyal Customer",35,"Business travel","Eco Plus",212,2,3,3,2,3,3,3,3,4,2,5,5,2,3,3,0,"neutral or dissatisfied"
76382,114792,"Female","Loyal Customer",42,"Business travel","Business",417,2,2,2,2,3,4,4,3,3,4,3,5,3,4,7,3,"satisfied"
92305,128174,"Male","disloyal Customer",65,"Business travel","Business",349,3,3,3,3,2,3,2,2,3,2,4,3,4,2,3,0,"neutral or dissatisfied"
31935,80016,"Male","Loyal Customer",48,"Personal Travel","Eco",944,2,5,2,3,3,2,3,3,4,3,5,4,2,3,0,0,"neutral or dissatisfied"
17734,57996,"Female","Loyal Customer",48,"Business travel","Business",1943,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,24,"satisfied"
51344,23246,"Male","Loyal Customer",61,"Business travel","Eco",783,4,2,2,2,5,4,5,5,4,2,4,2,4,5,0,0,"neutral or dissatisfied"
10910,124248,"Female","Loyal Customer",16,"Personal Travel","Eco",1916,2,5,2,1,1,2,1,1,5,3,3,3,4,1,0,0,"neutral or dissatisfied"
32011,91361,"Female","Loyal Customer",60,"Personal Travel","Eco Plus",250,3,4,3,4,4,4,4,5,5,3,5,3,5,3,0,0,"neutral or dissatisfied"
13993,57750,"Male","Loyal Customer",34,"Business travel","Business",2704,3,2,3,3,4,4,4,5,5,4,4,4,5,4,81,55,"satisfied"
6633,33361,"Male","Loyal Customer",35,"Business travel","Eco",2556,5,5,5,5,5,5,5,5,4,2,4,1,1,5,0,0,"satisfied"
26837,49084,"Female","disloyal Customer",26,"Business travel","Eco",77,1,1,1,3,2,1,2,2,3,4,3,3,3,2,111,117,"neutral or dissatisfied"
1572,62949,"Female","Loyal Customer",58,"Business travel","Business",3529,5,5,4,5,4,5,4,4,4,4,4,4,4,5,9,2,"satisfied"
16875,19982,"Female","disloyal Customer",15,"Business travel","Eco",599,4,4,4,1,3,4,3,3,2,4,4,3,3,3,6,21,"neutral or dissatisfied"
93808,50602,"Male","Loyal Customer",54,"Personal Travel","Eco",78,1,4,0,5,5,0,5,5,3,5,5,3,5,5,0,0,"neutral or dissatisfied"
90683,93868,"Female","disloyal Customer",29,"Business travel","Eco",588,2,1,2,3,2,2,2,2,2,3,3,4,3,2,0,0,"neutral or dissatisfied"
99587,33740,"Male","Loyal Customer",31,"Business travel","Eco Plus",899,2,1,1,1,2,2,2,2,4,2,4,3,3,2,0,14,"neutral or dissatisfied"
76841,119770,"Female","disloyal Customer",30,"Business travel","Business",912,3,3,3,2,4,3,4,4,3,3,4,3,4,4,61,46,"neutral or dissatisfied"
92811,55848,"Female","Loyal Customer",9,"Personal Travel","Eco",1416,2,5,2,4,2,2,1,2,2,1,4,2,3,2,0,0,"neutral or dissatisfied"
67897,31330,"Male","Loyal Customer",26,"Business travel","Business",1699,3,3,1,3,3,3,3,3,1,3,4,3,4,3,4,0,"satisfied"
49338,64777,"Male","Loyal Customer",36,"Business travel","Business",1935,3,3,3,3,5,5,4,5,5,5,5,4,5,4,4,0,"satisfied"
58018,42347,"Male","Loyal Customer",34,"Personal Travel","Eco",550,1,4,1,1,4,1,4,4,5,5,5,3,4,4,0,0,"neutral or dissatisfied"
90132,92824,"Male","Loyal Customer",30,"Business travel","Business",1587,4,4,4,4,3,3,3,3,4,3,4,4,5,3,0,0,"satisfied"
50995,37467,"Male","disloyal Customer",25,"Business travel","Eco",950,3,3,3,4,3,3,3,3,4,5,3,2,3,3,48,35,"neutral or dissatisfied"
98506,52264,"Male","Loyal Customer",30,"Business travel","Business",370,2,2,2,2,5,4,5,5,5,3,3,2,4,5,23,27,"satisfied"
13198,73889,"Female","disloyal Customer",26,"Business travel","Business",2342,3,3,3,2,3,2,2,4,2,5,5,2,3,2,0,0,"neutral or dissatisfied"
29083,19497,"Female","Loyal Customer",35,"Business travel","Eco",508,5,4,2,4,5,5,5,5,3,4,4,1,2,5,0,0,"satisfied"
19229,42493,"Female","Loyal Customer",40,"Business travel","Eco Plus",585,4,4,4,4,4,4,4,4,5,2,1,1,5,4,11,25,"satisfied"
1871,96023,"Male","disloyal Customer",25,"Business travel","Business",1235,5,5,5,3,4,5,1,4,3,2,5,3,4,4,10,0,"satisfied"
37467,15531,"Female","Loyal Customer",40,"Business travel","Business",534,4,4,3,4,3,3,2,4,4,4,4,1,4,1,0,0,"satisfied"
11131,112611,"Female","Loyal Customer",19,"Business travel","Business",1632,3,3,3,3,4,4,4,4,1,1,4,3,4,4,1,0,"satisfied"
19928,15402,"Male","Loyal Customer",38,"Business travel","Eco",331,3,2,2,2,3,3,3,3,1,4,3,5,3,3,0,0,"satisfied"
73545,45853,"Male","Loyal Customer",32,"Business travel","Eco Plus",391,5,4,4,4,5,5,5,5,3,4,4,3,4,5,0,0,"satisfied"
71225,5303,"Female","Loyal Customer",53,"Personal Travel","Eco",383,4,5,4,4,4,4,5,3,3,4,3,5,3,3,0,0,"neutral or dissatisfied"
8486,125017,"Male","Loyal Customer",44,"Personal Travel","Eco",184,3,4,3,1,5,3,5,5,5,3,4,3,5,5,0,0,"neutral or dissatisfied"
96411,77498,"Female","Loyal Customer",45,"Personal Travel","Eco",989,2,2,2,4,4,4,4,2,2,2,5,1,2,4,0,6,"neutral or dissatisfied"
28621,4033,"Female","Loyal Customer",42,"Business travel","Business",419,3,3,4,3,1,4,4,2,2,2,2,1,2,1,18,59,"satisfied"
14820,2846,"Female","Loyal Customer",48,"Business travel","Business",475,3,4,3,4,4,3,3,4,2,3,3,3,4,3,240,298,"neutral or dissatisfied"
86176,108179,"Female","Loyal Customer",70,"Personal Travel","Eco",997,3,3,3,3,5,1,3,2,2,3,5,3,2,1,31,16,"neutral or dissatisfied"
96557,100178,"Male","Loyal Customer",8,"Personal Travel","Eco",523,3,4,3,2,3,3,5,3,5,4,5,4,4,3,11,54,"neutral or dissatisfied"
43950,104775,"Male","disloyal Customer",50,"Business travel","Business",587,2,3,3,3,1,2,1,1,5,4,5,5,4,1,53,47,"neutral or dissatisfied"
27244,13446,"Male","Loyal Customer",37,"Personal Travel","Eco",475,1,2,1,4,4,1,2,4,2,3,4,4,3,4,0,0,"neutral or dissatisfied"
87698,93291,"Male","Loyal Customer",41,"Personal Travel","Eco",867,2,4,2,3,5,2,5,5,3,5,1,2,2,5,13,0,"neutral or dissatisfied"
76280,68124,"Female","Loyal Customer",22,"Personal Travel","Eco",813,4,4,4,4,4,4,4,4,5,3,2,5,1,4,15,12,"neutral or dissatisfied"
44474,86156,"Female","Loyal Customer",59,"Business travel","Business",1626,1,1,1,1,5,5,4,5,5,5,5,3,5,4,3,7,"satisfied"
15108,25837,"Female","disloyal Customer",37,"Business travel","Eco",484,1,1,1,2,2,1,2,2,4,5,2,1,3,2,15,0,"neutral or dissatisfied"
5633,21460,"Male","Loyal Customer",44,"Business travel","Business",1922,1,3,3,3,4,2,2,1,1,1,1,3,1,3,27,18,"neutral or dissatisfied"
103866,62394,"Female","Loyal Customer",14,"Personal Travel","Eco",2704,1,2,1,2,3,1,3,3,1,3,2,1,3,3,0,4,"neutral or dissatisfied"
100900,38667,"Male","Loyal Customer",47,"Personal Travel","Eco",2704,3,5,3,3,4,3,4,4,4,1,3,1,4,4,0,0,"neutral or dissatisfied"
21114,89837,"Female","Loyal Customer",45,"Business travel","Business",539,2,2,2,2,3,3,3,3,3,3,3,2,3,5,0,3,"satisfied"
61827,47424,"Female","Loyal Customer",57,"Business travel","Eco",184,5,1,2,1,1,3,3,5,5,5,5,5,5,1,0,0,"satisfied"
83233,10805,"Female","disloyal Customer",50,"Business travel","Eco",74,3,1,3,2,1,3,1,1,3,5,2,1,3,1,4,22,"neutral or dissatisfied"
70215,40320,"Female","Loyal Customer",31,"Business travel","Eco Plus",402,4,3,2,3,4,4,4,4,2,5,4,5,1,4,0,0,"satisfied"
48606,104119,"Female","Loyal Customer",48,"Business travel","Business",2205,3,3,3,3,5,5,5,5,5,5,5,3,5,3,0,0,"satisfied"
49351,115253,"Male","Loyal Customer",59,"Business travel","Business",2593,3,3,3,3,1,4,3,3,3,3,3,2,3,1,5,0,"neutral or dissatisfied"
52775,119826,"Female","Loyal Customer",22,"Business travel","Business",2788,4,4,4,4,5,5,5,5,3,3,5,4,4,5,0,0,"satisfied"
77653,72573,"Female","Loyal Customer",32,"Business travel","Eco",1121,1,5,5,5,1,1,1,1,3,3,4,3,4,1,0,0,"neutral or dissatisfied"
22258,55199,"Male","Loyal Customer",42,"Personal Travel","Eco Plus",1635,1,4,1,3,5,1,5,5,3,5,4,5,4,5,14,9,"neutral or dissatisfied"
26519,62451,"Male","Loyal Customer",42,"Business travel","Business",1744,4,4,4,4,1,4,4,4,4,4,4,4,4,1,0,10,"neutral or dissatisfied"
30058,20153,"Male","disloyal Customer",26,"Business travel","Eco",403,3,4,3,3,3,3,3,3,2,5,3,4,3,3,0,0,"neutral or dissatisfied"
85859,119632,"Male","disloyal Customer",24,"Business travel","Business",1727,4,4,4,1,4,4,4,4,4,5,5,5,4,4,0,0,"satisfied"
946,123711,"Male","Loyal Customer",53,"Personal Travel","Eco",214,2,2,2,3,4,2,4,4,3,4,2,4,2,4,0,0,"neutral or dissatisfied"
8394,1101,"Female","Loyal Customer",46,"Personal Travel","Eco",354,1,1,1,3,1,4,3,1,1,1,1,1,1,4,0,0,"neutral or dissatisfied"
2942,96489,"Male","Loyal Customer",33,"Business travel","Eco",302,3,4,3,3,3,3,3,3,2,3,2,4,2,3,1,0,"neutral or dissatisfied"
73479,102475,"Male","Loyal Customer",41,"Personal Travel","Eco",223,1,5,1,2,2,1,1,2,3,2,4,4,5,2,44,43,"neutral or dissatisfied"
31377,14960,"Female","Loyal Customer",68,"Personal Travel","Eco",554,3,5,3,2,3,5,4,4,4,3,4,3,4,4,1,0,"neutral or dissatisfied"
81277,10544,"Male","Loyal Customer",47,"Business travel","Business",1734,0,4,0,3,2,5,4,5,5,5,5,3,5,4,0,1,"satisfied"
10361,103303,"Male","Loyal Customer",58,"Business travel","Business",3653,5,5,4,5,2,4,5,4,4,4,4,4,4,3,0,0,"satisfied"
28331,52437,"Male","Loyal Customer",22,"Personal Travel","Eco",451,1,4,1,1,1,1,1,1,5,4,4,3,5,1,0,1,"neutral or dissatisfied"
27582,68243,"Female","Loyal Customer",59,"Business travel","Business",2121,3,3,4,3,5,5,4,5,5,5,5,3,5,4,0,0,"satisfied"
13299,51211,"Male","Loyal Customer",66,"Business travel","Eco Plus",337,5,3,3,3,5,5,5,5,1,2,2,2,4,5,0,0,"satisfied"
