"avganncount","avgdeathsperyear","target_deathrate","incidencerate","medincome","popest2015","povertypercent","studypercap","binnedinc","medianage","medianagemale","medianagefemale","geography","percentmarried","pctnohs18_24","pcths18_24","pctsomecol18_24","pctbachdeg18_24","pcths25_over","pctbachdeg25_over","pctemployed16_over","pctunemployed16_over","pctprivatecoverage","pctprivatecoveragealone","pctempprivcoverage","pctpubliccoverage","pctpubliccoveragealone","pctwhite","pctblack","pctasian","pctotherrace","pctmarriedhouseholds","birthrate"
8954,3397,157.6,438.3,51485,1896425,14.5,216.723572,"(51046.4, 54545.6]",40,38.6,41.1,"Broward County, Florida",43.1,17.1,29.4,44.8,8.7,27.6,19.8,59.8,10,58.4,49.6,40.2,29.4,19.1,62.61746183,27.83747624,3.499006051,2.985809092,43.04294896,4.663810807
1269,557,184.3,452.5,36383,141058,20.1,42.53569454,"(34218.1, 37413.8]",55.4,54.4,56.1,"Citrus County, Florida",54.6,24.1,42.3,NA,3.2,38.2,11.1,35.8,13.1,57.6,31.6,24.7,54.3,24.4,93.29127701,2.992395492,1.593939307,0.279977659,51.06536419,3.923080412
935,357,182.6,471.3,58539,203967,10.9,88.24956978,"(54545.6, 61494.5]",39,37.6,40,"Clay County, Florida",53.4,16,35.4,NA,5,30.7,16.7,55.7,10.7,70.1,54.5,41.7,29.7,14.9,82.00864161,9.763596853,3.166393978,1.06931014,56.88094652,3.920755108
1869,756,123.2,346.3,58403,357305,14.3,50.37712878,"(54545.6, 61494.5]",48.5,46.7,50.2,"Collier County, Florida",54.4,19.2,38.9,36.1,5.7,26.7,19.8,NA,7.8,58.6,38,28.5,40.8,19.3,87.80061626,6.830142103,1.248933569,2.628624033,54.17744518,5.163886194
103,48,195.9,436.6,32121,16203,27.1,0,"[22640, 34218.1]",46.9,44.3,49.5,"Dixie County, Florida",45.8,39.8,33.7,NA,3.4,41,6.1,36.6,7.2,43.8,29.5,24.6,50.4,28.7,88.10515195,8.799950283,0.745758499,0.118078429,47.2318625,5.828779599
4383,1638,189.2,504.4,46013,913010,18.2,359.2512678,"(45201, 48021.6]",36,34.6,37.6,"Duval County, Florida",43.2,17.1,32.4,NA,8.9,28.6,18.7,57.9,10,63.5,50.9,41.7,32,19.3,61.47665866,29.39720863,4.356256449,1.135545818,41.79490974,5.094111629
1537,662,186.7,444.2,46139,311003,15.3,234.7244239,"(45201, 48021.6]",37.2,34.9,39.6,"Escambia County, Florida",41.3,12.9,30.9,NA,6.7,28.9,16.4,52.4,9.4,65.5,48.2,36.3,35,18.2,68.96159986,21.60403752,2.893639803,1.201004156,41.92591941,4.387164057
98,39,197.7,510.4,33315,15068,28.1,0,"[22640, 34218.1]",40.2,38.2,41.7,"Hale County, Alabama",41.3,18.7,45.2,NA,0.5,42.9,9.9,43.6,13.3,54.5,39.8,34.6,46.7,26.8,39.96460409,58.24593603,0.275301521,0.83245936,40.56014847,8.967468175
698,300,174.6,444.8,51556,105392,11.6,0,"(51046.4, 54545.6]",49.6,48.1,50.5,"Flagler County, Florida",54.2,21.4,38.6,NA,2.9,34.7,15.1,43.7,9.3,61.9,41.9,36.5,42.2,17.9,81.41253981,11.21220841,2.366470536,2.779238562,57.66982409,4.063558218
66,34,216.2,412,36788,11761,25.3,0,"(34218.1, 37413.8]",42.1,39.1,48.7,"Franklin County, Florida",49.8,37.6,20.3,NA,1.4,35.4,10.1,43.9,9.4,52.8,34.1,28.7,43.3,20.9,81.99174407,14.55108359,0.756793946,0.455796354,50.50714615,4.934210526
89,39,189.1,434.7,38419,15871,23.1,0,"(37413.8, 40362.7]",43.3,41.3,46.2,"Gulf County, Florida",44.8,29.4,34.7,NA,3.7,34.7,11.5,41,10.2,58.7,42.2,34,37.2,18.9,77.94741844,17.97275895,1.672473868,0.411783339,50.17760329,4.887361588
769,335,161.6,413.7,35787,99491,19.5,0,"(34218.1, 37413.8]",52.1,50.2,54,"Highlands County, Florida",54,33,34,NA,1.4,36.3,10.7,37.6,13.3,53.2,27.8,21.6,54.6,25.3,83.03941909,9.559840534,1.504149378,3.765966968,51.71176077,5.119076848
1056,472,167.3,430.4,47548,147919,14.7,27.04182695,"(45201, 48021.6]",50.7,48.7,52.2,"Indian River County, Florida",51.7,22.4,36.2,36.1,5.3,30.3,16.4,44.2,12.2,59.5,35.6,27.6,45.1,20.6,86.17375723,9.246426722,1.192026094,1.493007434,49.97492434,5.396074172
2251,879,171.3,474.6,46895,325875,13.8,30.68661297,"(45201, 48021.6]",46.4,45.1,47.6,"Lake County, Florida",54.9,21.4,33.3,NA,6.3,33.5,14.3,47.6,9.7,62.7,43.1,36.6,41.4,20.3,83.35592685,9.76168933,1.777106591,2.179926005,55.18108863,5.546022599
950,369,155.8,390.5,45463,286272,23.3,38.42499441,"(45201, 48021.6]",30,29.1,30.7,"Leon County, Florida",37.8,6.7,15.4,NA,12.9,19,25.3,59.7,10.6,74,61.8,52.2,24.1,12.8,62.22626705,31.12709408,3.224358521,0.866968262,37.82864464,3.782242355
561,227,189.6,477.3,40124,104173,20.1,28.79824907,"(37413.8, 40362.7]",39,37.6,40.5,"Houston County, Alabama",46.9,18,36.1,NA,5,33.1,13.3,54,8.3,63.4,48.4,40,36.7,20.7,69.70656982,26.4251357,0.764966098,0.823883942,46.61581243,5.664585192
32,17,220.4,391.5,38473,8331,24.7,0,"(37413.8, 40362.7]",37.6,36.7,39.4,"Liberty County, Florida",41.8,27.1,30.9,NA,5.6,43.5,6.8,39.6,10.2,53.4,41,36.1,35.2,20.3,77.97468354,16.52802893,0.807715491,2.688366486,47.55445952,8.315256688
70,41,166.9,293.5,33017,18408,27.7,0,"[22640, 34218.1]",41.5,39.5,44.2,"Madison County, Florida",43.3,33.2,28.6,NA,0.4,39,6.9,40,11.8,51.6,32.8,26.2,45.2,24.6,58.04367558,38.71002189,0.240269101,1.083880613,46.93075295,11.91053624
1068,446,146.5,409.8,55472,156283,12.1,102.3783777,"(54545.6, 61494.5]",50.7,49,52.4,"Martin County, Florida",51.1,18.6,32.9,NA,8,26.1,19.8,47.3,9.7,64.9,43.8,34.2,40.6,17.8,87.11028723,5.595503543,1.114218991,4.081511485,50.7538094,5.354923743
11495,4052,137.3,408,42754,2693117,20.4,164.8647274,"(42724.4, 45201]",39,37.5,40.5,"Miami-Dade County, Florida",40.7,15.4,29.1,46.9,8.6,28.5,17.1,56,10,46.4,41.2,32.5,32,21.8,75.75059434,18.6422952,1.58659847,2.425501375,43.27147205,4.372227998
420,181,168.5,394.6,57411,77482,14,25.81244676,"(54545.6, 61494.5]",46.8,46.5,47.1,"Monroe County, Florida",45.8,15,32.8,NA,6.6,27.9,19.2,58.5,6,59.2,43.5,29.6,31.5,15.2,89.10027536,6.54800332,1.013161882,1.082989684,46.08439986,4.966521485
466,171,176.3,490.1,56728,78444,11.7,12.74794758,"(54545.6, 61494.5]",44.2,43.3,45.1,"Nassau County, Florida",54.5,17.5,40.1,NA,5.3,35.5,15.1,50.9,9.8,66.2,49.1,38.9,33.7,16,90.39008962,6.425935688,0.882973115,0.421718503,55.87154667,6.279473815
879,380,182.8,430.2,55952,198664,12.4,5.033624612,"(54545.6, 61494.5]",36.8,35,38.8,"Okaloosa County, Florida",51.6,13.3,32.7,46.4,7.6,26.2,17.8,NA,6.9,69.8,NA,27.4,31.1,14,79.33280274,9.144961688,2.93231792,2.908389124,49.7916778,5.717229536
216,101,203.3,440.9,37065,39469,25.9,0,"(34218.1, 37413.8]",39.9,39.2,41.2,"Okeechobee County, Florida",45.8,36.9,35.2,25.5,2.4,37,7,42,11.8,43.9,30,25.3,46.5,29.2,85.42860782,9.007769711,0.96802955,2.741052095,48.67392304,4.691483937
4568,1645,161.7,440.7,47069,1288126,18.2,271.7125499,"(45201, 48021.6]",34.4,33.4,35.3,"Orange County, Florida",42.8,11.9,25.1,NA,10.6,26.1,20.8,61.6,9.1,60.3,51.6,44.5,26.9,17.6,64.47102167,20.80926643,5.192105377,6.222178466,43.90160228,4.907650931
1081,413,155.6,407.5,42945,323993,19.3,33.9513508,"(42724.4, 45201]",35.7,34.2,37.2,"Osceola County, Florida",46.4,19.4,33.1,NA,6.6,34.3,12.7,56.2,9.8,51.9,NA,36.5,34,23.1,75.6954831,11.32083624,2.622727424,6.549672616,51.46743486,5.718663568
8287,3265,144.3,422.3,52225,1422789,14.9,151.1116546,"(51046.4, 54545.6]",44.1,42.3,45.8,"Palm Beach County, Florida",46.9,17.7,28.9,NA,8.8,25.5,21.1,54.3,9.5,60.5,45.8,36.5,35.5,19.5,74.98799686,17.97243412,2.503905553,2.180944963,45.4432712,5.134424767
3154,1281,176.4,470.7,45219,497909,14.7,62.26037288,"(45201, 48021.6]",44.4,43.3,45.5,"Pasco County, Florida",51.1,16.3,37,NA,5.4,33.7,14.2,47.8,9.4,61,45,37.9,39.4,21,88.67778872,5.070229173,2.309258734,1.084525379,50.5624792,4.73813501
5978,2528,165,430.8,45162,949827,15.2,184.2440781,"(42724.4, 45201]",47.1,45.6,48.5,"Pinellas County, Florida",44.2,16.2,32.4,NA,8.2,29.5,18.8,NA,8.4,61.3,46.5,38.5,37.1,20,82.64219084,10.32049101,3.170341297,0.998843772,40.13853119,4.507693163
3846,1386,168.1,490.2,42768,650092,18.1,66.14448417,"(42724.4, 45201]",40.3,39.1,41.6,"Polk County, Florida",48.3,21.9,35.1,NA,4.5,36.2,12.8,49.2,10.6,55.7,42,35.9,40.2,24.1,78.76957152,15.07748821,1.672155947,1.825345154,50.30287152,5.501541209
1072,381,149.9,441.8,66560,226640,8.2,30.88598659,"(61494.5, 125635]",42.7,41.8,43.8,"St. Johns County, Florida",55.4,12.7,31.9,46,9.4,21.2,27.6,56.8,6.7,75.5,60,49.2,27.5,11.9,89.31518563,5.399653198,2.267037222,0.508800684,57.17801166,3.253269113
1630,692,162.4,414.6,42722,298563,17.3,110.529436,"(40362.7, 42724.4]",43.9,42.6,45,"St. Lucie County, Florida",49.1,21.8,32.6,NA,4.7,33.4,12.8,48,12.4,53.6,37.7,31.6,42.8,24.5,73.1630591,19.29994514,1.760032777,3.082227454,49.87210143,5.736951023
708,314,190.7,426.5,58587,167040,11.2,0,"(54545.6, 61494.5]",39.5,38,41.2,"Santa Rosa County, Florida",54.8,16.2,37.6,NA,7.5,28,17.9,52.5,7.9,70.5,52.7,38.6,30.5,14.6,85.85898734,5.729687432,1.944466871,1.448258302,58.13925734,5.465692312
240,120,198.7,421.4,38177,43760,23.7,0,"(37413.8, 40362.7]",41.6,40.5,43.6,"Suwannee County, Florida",47.7,29,40.8,NA,2,40.8,8.8,44.5,11.1,48.9,33,27,47.9,27.4,82.76407845,13.53595596,0.318843904,1.167565088,49.34500607,3.38904364
120,57,198.5,425.5,36374,22493,23.4,0,"(34218.1, 37413.8]",41.2,39.2,44.5,"Taylor County, Florida",43.5,33.1,32.9,31.7,2.2,39.2,5.4,37.8,9,60.6,42.2,36.9,41.6,20.6,75.03195944,21.50319594,0.312982147,0.806700463,48.84944116,8.854568855
214,61,362.8,1206.9,40207,15234,24.3,0,"(37413.8, 40362.7]",40.3,42.3,36.9,"Union County, Florida",36.4,27,45.1,NA,0,37.4,5.5,NA,11.7,59.6,49.2,41,35.8,22.5,73.96484761,21.59173195,0.64511882,1.53380291,50.01287664,3.739774055
143,63,209.3,456.7,51642,31535,15.1,0,"(51046.4, 54545.6]",40,39.5,40.3,"Wakulla County, Florida",46,27.3,32.8,NA,0.1,39.4,11.6,50.6,9.3,67.5,52.8,46.7,31.7,17.7,81.85877666,15.47481367,0.407992804,0.449755847,49.25638387,2.534634761
570,189,169.8,499.8,68421,133378,7.7,0,"(61494.5, 125635]",35.7,35,36.4,"Canadian County, Oklahoma",55.1,14,34,45.1,6.8,29.3,18.6,65.6,4.5,76.5,63.1,55.8,23.7,11.6,82.15511161,2.296482372,3.052467253,2.875753806,58.40512737,5.36432284
222,106,207.3,438.1,38027,48447,20.6,0,"(37413.8, 40362.7]",34.8,33.3,36.2,"Cherokee County, Oklahoma",46,12.7,29,NA,6.4,31.1,14.9,50.4,7.9,50.9,37.6,33.2,37.1,22,52.64153689,1.336881718,0.332661081,1.230845999,47.64763538,5.833404093
91,47,225.5,445.2,29652,14997,26.8,0,"[22640, 34218.1]",41.8,40.8,42.6,"Choctaw County, Oklahoma",46.5,17.3,40.1,NA,7.2,40.1,9.4,45,8.9,40.9,28.1,24.2,45.3,26.4,63.0489418,11.43518519,0.489417989,1.66005291,43.83862255,6.960408685
17,10,258.7,456.9,41800,2216,18,0,"(40362.7, 42724.4]",44.6,42.9,46.9,"Cimarron County, Oklahoma",60.9,28.6,44.4,NA,3,36.3,15.3,60.8,2.2,59,42,29.9,38.4,20.5,84.45108928,0.213583938,0.213583938,12.21700128,52.40904621,2.195121951
124,61,205.2,436.7,45574,29744,15.9,0,"(45201, 48021.6]",30.7,29.9,31.4,"Custer County, Oklahoma",50,8.2,22.2,NA,9.3,35.1,18.3,61.9,3.7,67.4,56.5,47.9,25.4,13.4,82.73862931,3.126509766,1.41486645,2.091241632,50.28946353,5.712260808
241,112,182.4,408.4,36424,41459,18.8,0,"(34218.1, 37413.8]",45.8,44.9,46.7,"Delaware County, Oklahoma",55,22,43.5,NA,3.2,37.2,11.6,47.7,9.2,52.4,33.9,28.7,44.9,23.5,66.20782922,0.304281678,1.144678693,1.113284552,52.93762454,4.550418639
31,14,202.1,451.5,50348,4995,12.4,0,"(48021.6, 51046.4]",41.5,38.3,43.4,"Dewey County, Oklahoma",59.1,35.8,31.3,NA,2,42.3,17.6,54.9,2.7,63.8,NA,39.9,32.8,19.1,88.73123586,0.185070944,0.863664405,0.123380629,59.69746083,2.164502165
322,138,184.6,449.4,49136,63569,14.5,251.6950086,"(48021.6, 51046.4]",36.2,34.9,37.3,"Garfield County, Oklahoma",55.7,18.7,36.9,NA,15.2,35.6,14.5,58.5,5.6,65.4,48.7,39.9,34.5,18.7,82.10702341,3.217455621,1.006560329,5.079431438,53.62409659,7.18973747
244,114,193.7,416.7,51199,54648,12.1,18.29893134,"(51046.4, 54545.6]",38.5,37.2,39.7,"Grady County, Oklahoma",56.4,21.5,38.9,NA,3.8,37.7,12.7,57.4,4.3,64.5,49.6,42.9,32.2,17,85.5051108,2.109602328,0.302171156,1.359770201,57.50165909,4.518903132
30,13,174.4,445.9,49774,4523,12.3,0,"(48021.6, 51046.4]",44.2,44.3,44.1,"Grant County, Oklahoma",60.7,19.3,41.5,NA,1.3,36,17.9,58.7,3.6,74.8,54.8,40.3,33.1,13.7,90.05977419,0.376355988,0.199247288,2.324551694,53.55691057,5.275498242
15,8,223.9,419.5,33750,2788,24.8,0,"[22640, 34218.1]",41.1,39.9,41.8,"Harmon County, Oklahoma",57.6,19.6,47.7,NA,0,26.6,15.5,50.9,8.7,56.8,38,24.7,45.3,23.8,68.66713189,7.083042568,1.570132589,12.63084438,52.55536627,4.99194847
22,8,159.7,466.5,49204,3754,10.6,0,"(48021.6, 51046.4]",39,38.6,40.6,"Harper County, Oklahoma",57.2,26.9,37.4,NA,3.4,38.6,13.2,61.7,1.6,66,51.8,47,30.1,17.7,95.96388741,0.079660117,0.132766861,1.380775358,57.54847645,4.274611399
92,43,226.9,508.2,34837,13735,23.4,0,"(34218.1, 37413.8]",40.2,36.8,44.9,"Hughes County, Oklahoma",45.5,23.6,40.9,NA,1.8,38,8.2,NA,7.1,50.7,NA,32.4,41.4,23.3,68.32789264,5.817918027,0.036271309,0.776206021,51.41445891,4.598628479
42,21,231.3,470.4,32645,6276,23,0,"[22640, 34218.1]",42.4,40.7,44.1,"Jefferson County, Oklahoma",52.4,19.4,55.6,NA,1.9,44.8,8.5,50,6.5,48.6,NA,29.1,43.9,26,83.42018001,0.694773409,0.094741829,4.058108321,48.88709025,6.331168831
269,124,203.1,460.6,41514,45366,18.2,0,"(40362.7, 42724.4]",38.8,37.4,40.7,"Kay County, Oklahoma",49.3,25.1,35.5,36.8,2.6,34,13,55.3,7.8,58.6,42.5,37.5,38.7,21.4,79.2331147,1.882115515,0.633952662,2.66523351,46.08887662,6.042169307
54,28,191.7,374.7,35522,10483,20.7,0,"(34218.1, 37413.8]",39.3,38.5,40.5,"Latimer County, Oklahoma",54.8,18.2,30.5,49.3,2,34.4,8.4,47.2,7.8,54.2,NA,34.3,38,20,69.05513273,1.410803787,0.621867459,1.067384444,53.76058041,7.799915218
162,82,198.3,393.5,46083,35042,14.9,0,"(45201, 48021.6]",40.7,40,41.6,"Lincoln County, Oklahoma",56.8,20.5,44.3,NA,1.1,39.5,9.1,54.3,7.1,60.2,45,38.4,37.1,20.1,85.77846047,1.767910967,0.086946441,0.417342917,56.3676215,5.677852349
196,66,175,516.3,58392,38066,10.2,0,"(54545.6, 61494.5]",38.3,37.1,39.1,"McClain County, Oklahoma",60.9,14.9,41,NA,2.8,34.7,16.6,59.7,3.9,71.2,NA,49.8,28,13.6,83.79984663,0.922984224,0.60254163,2.623794917,61.37873754,5.778802962
183,83,202.4,454.6,34964,33048,20.9,0,"(34218.1, 37413.8]",39.1,37.9,40.3,"McCurtain County, Oklahoma",51.9,27.3,35.9,NA,2.4,41.6,9.2,48.3,8.3,43,31.3,27.7,44.7,29.1,65.5462692,8.321515856,0.096551308,1.647406692,48.78370003,4.988383217
145,69,202.4,456,33450,19990,22.4,0,"[22640, 34218.1]",47.4,46.3,48.5,"McIntosh County, Oklahoma",56.2,22,42.4,NA,3.7,38,9.2,41.9,10.8,50.6,30.9,24.7,49,24.9,70.08382643,3.50591716,0.458579882,0.108481262,52.94398662,5.188559858
221,102,202.5,434.6,41806,40887,17.6,0,"(40362.7, 42724.4]",39.3,38.7,40.2,"Mayes County, Oklahoma",55.4,22.6,43.7,NA,1.6,37.5,11.3,52.3,7,55.1,39.3,35.3,39.8,22,67.69575926,0.419440583,0.43651084,0.053649377,53.84371029,5.739464467
400,179,211.7,483.4,41015,69699,22.2,0,"(40362.7, 42724.4]",37.8,36.4,39,"Muskogee County, Oklahoma",48.9,20,40.8,NA,2.4,35.8,13.2,49.6,8.2,52.4,39.1,34.5,39.3,23.2,60.69434951,11.08452951,0.694919116,1.720209615,46.70006452,6.694613026
69,27,181.6,465.5,46874,11554,13.4,0,"(45201, 48021.6]",40.7,40.5,41,"Noble County, Oklahoma",64,17.9,35.3,NA,2.7,35.4,17.1,57.2,5.9,70.3,54.2,48.2,34.3,16.2,84.06049018,1.494872241,0.165131236,0.425864766,60.8137045,8.309915697
71,37,237.1,463.9,34172,12181,25,0,"[22640, 34218.1]",39.6,38.5,41.7,"Okfuskee County, Oklahoma",47,30.3,39.2,NA,5.7,37.3,7.7,40.9,9.6,46.3,33.7,27.3,43.2,27.5,63.65120836,7.797191378,0.261267146,0.775636839,50.22233202,7.418397626
242,108,173.6,405.2,48014,47887,16.6,0,"(45201, 48021.6]",41.9,40.9,43.2,"Osage County, Oklahoma",54.2,21.3,40,NA,2.8,41.9,11.2,50.4,7.1,62.9,47,41.6,36.3,18.7,65.82386482,11.39551338,0.247638074,0.722104299,54.0255049,4.078719282
166,96,229.7,413.3,35580,31981,22.1,0,"(34218.1, 37413.8]",38.5,37.1,40,"Ottawa County, Oklahoma",50.9,18.7,38.7,NA,2,36.4,9,51.5,9.4,52.4,37,32.3,42.9,25,69.07589216,0.956833411,0.729312763,1.390057659,50.00414559,5.394016013
92,47,213.8,430.4,43476,16436,15.4,0,"(42724.4, 45201]",41.4,39.9,42.7,"Pawnee County, Oklahoma",55.7,20.4,49.4,NA,2.6,42.3,11.9,53.2,6.3,59.8,43.5,38.3,38.1,20.3,79.8169586,1.109158131,0.400024244,0.32123159,55.63873845,5.987850738
295,119,177.4,449.8,41037,80850,23.7,86.58008658,"(40362.7, 42724.4]",27.2,26.6,28,"Payne County, Oklahoma",41.1,5.1,18.7,66.7,9.5,27.4,21.1,56,6.3,70.8,58.2,45.3,26,14.1,80.74235423,3.725621042,4.18392657,0.492300719,42.72642886,5.395731735
361,152,190,460.2,45710,71875,17.5,0,"(45201, 48021.6]",37.6,36.5,38.6,"Pottawatomie County, Oklahoma",51.3,19,34.2,NA,3.5,35.5,12.7,52.9,6.8,59.6,44.8,39.1,36.5,20.5,76.19911156,2.856500225,0.617127755,0.981219073,51.71564856,5.802028117
432,170,174.5,445.5,56465,90802,10,0,"(54545.6, 61494.5]",38.8,37.8,39.7,"Rogers County, Oklahoma",59.6,15.7,36.9,41,6.4,33.1,16.8,60.4,5.5,72.8,58.2,52.7,27.8,13,75.13846844,1.085323467,0.969839668,1.587621931,60.30637328,5.259595862
152,68,208.9,484.1,35964,25548,24.7,0,"(34218.1, 37413.8]",39.7,38,41.1,"Seminole County, Oklahoma",48.8,23.9,35.2,NA,1.3,36.2,8.9,47.5,8.4,49.4,36.8,32.5,40.7,24.8,68.44707822,4.99195479,0.192300145,0.784898552,48.61986525,6.579419147
187,109,214.9,375.8,35592,41153,27.9,0,"(34218.1, 37413.8]",39.9,38.8,41.4,"Sequoyah County, Oklahoma",52.7,24,38.5,NA,3.6,39.5,9.4,47.6,9.8,45.5,33.4,29.1,42.7,27.3,65.77030677,2.05238279,0.718695736,0.955045341,51.67824074,6.132732926
257,114,189.1,441.8,42967,44581,15.5,0,"(42724.4, 45201]",40.1,39.3,40.8,"Stephens County, Oklahoma",55.2,23,34.7,NA,4.7,38.9,12.8,53.8,6.6,62.5,45.8,40,37.1,19.4,84.04454761,2.073383029,0.517787796,3.106726778,52.61361092,2.876060418
73,28,153.1,391.6,49780,21489,13.6,0,"(48021.6, 51046.4]",31.5,30.6,32.4,"Texas County, Oklahoma",54.9,28.7,29.4,NA,1.8,28.4,14.9,68.7,3.5,65.5,54.9,50.3,22.9,12.5,64.71187697,2.329998147,3.77987771,25.50491014,53.06008644,4.818560381
2938,1155,183.9,474,50507,639242,14.8,231.5242115,"(48021.6, 51046.4]",35.3,34.2,36.7,"Tulsa County, Oklahoma",48.5,18.6,31,40.8,9.6,25.8,20.7,62.9,6.5,64.4,52.2,46.2,29.5,17.3,71.04446245,10.08655057,2.666944741,3.603840631,45.01341027,5.964154695
336,137,177.5,420.3,58921,76559,9.8,0,"(54545.6, 61494.5]",38.4,37.9,39,"Wagoner County, Oklahoma",57.5,20.6,39.3,NA,5.9,35.3,16.2,59.2,6,67,53,47.1,31.3,16.7,76.02764256,3.556127389,1.258770941,1.09827433,58.88459857,4.655824075
65,29,186.9,442.3,47391,11661,13.9,0,"(45201, 48021.6]",38.8,37.2,39.8,"Washita County, Oklahoma",60.5,34.1,31.7,NA,7.8,40,15,57,3.5,67.3,55.4,46.7,30.9,18.2,90.52279166,0.051506567,0.163104129,2.000171689,57.19827586,5.586592179
48,14,125.3,452.6,48831,9304,14.3,0,"(48021.6, 51046.4]",33.9,32,37.5,"Woods County, Oklahoma",47.4,10.8,22.6,NA,11.2,33.5,16.9,58.8,2.8,74.7,59.2,51,27.1,12.1,89.73762869,3.21045057,0.708513229,0.708513229,47.75248103,4.912663755
86,35,155.7,378.2,56067,21559,12.3,0,"(54545.6, 61494.5]",36.1,35.2,37.6,"Woodward County, Oklahoma",52.9,24.5,39.2,NA,5.9,39.7,11.9,57.4,5.1,73.6,59.1,52.9,30.3,15.4,91.60869151,0.628990756,0.119127037,1.048317926,55.50427582,3.668042182
110,46,169.5,438.3,38966,16005,20.6,0,"(37413.8, 40362.7]",48.2,46.8,49.8,"Baker County, Oregon",56.3,19.4,36.4,39.1,5,31.8,13.1,48,10.1,61.9,NA,33.4,45.6,22.3,94.94144032,0.255419885,0.67904311,0.336406678,51.56424581,9.370529328
361,140,155.6,414.8,54089,87572,18.9,148.449276,"(51046.4, 54545.6]",32.7,30.7,35,"Benton County, Oregon",44.2,3.4,13.1,NA,11.3,14.9,29,54.2,8.6,75.4,61.2,51.4,28.5,14.8,87.43626799,0.879819643,6.176079542,1.276374357,46.15248227,3.454048815
265,108,185.7,449,57517,49600,12,20.16129032,"(54545.6, 61494.5]",42.9,42.1,43.7,"Columbia County, Oregon",53.9,15.2,36.6,NA,2.7,33.8,12.4,51.4,9.8,69.1,NA,46.8,35.5,17.3,92.58539351,0.475814453,1.158152625,1.220919638,53.97391536,4.225482912
170,88,189.8,393.2,40524,22483,17.1,0,"(40362.7, 42724.4]",54.6,53.8,55.3,"Curry County, Oregon",52.8,41.2,38,20.6,0.2,27.7,14.7,41.1,11.3,63.1,NA,26.4,51.1,18.7,91.58384815,0.326797386,0.550631211,2.032411138,46.25023914,2.198107958
929,305,154.3,485.2,52387,175268,13.2,262.4552114,"(51046.4, 54545.6]",41.9,40.9,42.8,"Deschutes County, Oregon",54.6,16.5,28.3,NA,7,22.9,20.7,55.5,9.4,64.4,48.5,37.2,35.8,19.1,93.2775984,0.453721597,1.212925064,1.692453578,53.44377949,4.744289032
16,5,174.2,535.4,51978,1859,11.7,0,"(51046.4, 54545.6]",48.2,48.6,46.9,"Gilliam County, Oregon",59,28.8,40.4,NA,3.8,39.3,10.3,51.8,9.2,63.5,NA,40.4,35.3,14.1,97.76951673,0.955921402,0,0.159320234,52.70108043,3.333333333
47,17,131.4,400.3,41304,7185,16.8,0,"(40362.7, 42724.4]",51.1,52,50.6,"Grant County, Oregon",53.9,16.9,39,NA,11.6,32.3,10.8,47.1,9,60.7,37.7,30,47.7,22.2,95.4095657,0.329851567,0.412314458,0.109950522,51.47665926,8.146487294
104,41,166.7,431.3,54063,23137,14.6,0,"(51046.4, 54545.6]",39.4,39.3,39.5,"Hood River County, Oregon",52.2,15.7,39.9,32,12.3,25.6,21,63.7,5.1,63.2,49.4,36.9,33.2,18.8,87.8192448,0.545078905,1.758319047,6.387093938,51.39821712,3.453598302
1208,509,172.4,441.7,44835,212567,18.1,103.4967798,"(42724.4, 45201]",42.8,41.6,43.9,"Jackson County, Oregon",49.7,16.8,36.5,NA,4.9,27.4,15.9,51.8,10.8,57.9,NA,34.1,43.4,24.4,91.66838642,0.7352553,1.038572107,1.486348344,47.72838885,5.016549209
640,281,199.7,491.2,37230,84745,20.6,59.000531,"(34218.1, 37413.8]",47.9,46.1,49.8,"Josephine County, Oregon",51.4,17.7,38.6,NA,3.7,32.1,10.3,41.2,12.3,56.9,36,30.2,50.6,26.2,92.95879342,0.341689746,0.782889137,1.302017768,48.71549802,6.292364753
342,152,199.9,449.9,40226,47038,18.8,63.77822186,"(37413.8, 40362.7]",50.4,48.5,51.6,"Lincoln County, Oregon",52.6,21.1,47.4,NA,4.9,28.1,14,49.5,7.9,56.3,35.7,28,46.3,23.8,88.08337109,0.334433728,1.223380154,2.619371265,47.15063697,4.839663945
675,273,186.5,477.4,44358,120547,19.1,8.29551959,"(42724.4, 45201]",39.5,38.8,40.4,"Linn County, Oregon",52.9,19.2,34.5,NA,3.7,31,12,51.9,10.6,62.3,45.1,40.2,41.4,22.7,92.66039623,0.437921847,1.223827655,1.237276311,51.80709534,4.659172628
157,61,164.4,441.7,35094,30380,28.7,32.91639236,"(34218.1, 37413.8]",36.1,35.3,37.3,"Malheur County, Oregon",47.3,20.3,37.9,39.8,2,29.9,9.4,44.6,11.2,54.6,NA,31.2,44.5,26.2,85.66004386,1.243821806,1.639880855,6.628260941,49.52362434,8.019109367
3314,1262,177.1,459.5,53519,790294,18.6,793.3756298,"(51046.4, 54545.6]",36.5,36.1,36.9,"Multnomah County, Oregon",42.3,12.6,24.9,NA,12.2,18.4,25.1,62.6,8.8,67,55.2,47.1,30.7,18.1,78.20248875,5.460829913,6.866705361,3.06695054,39.73199772,4.640520349
16,5,180.4,587.4,53277,1680,14.2,0,"(51046.4, 54545.6]",49.8,47.5,51.3,"Sherman County, Oregon",53.6,18.8,49.4,NA,6.3,36.7,12.7,50,7.9,59.9,38.9,31.4,40.7,18.6,91.86629526,0.557103064,0.222841226,0.222841226,46.76616915,7.333333333
